order_id,order_date,product_id,seller_id,customer_id,units_sold,price,discount,shipping_cost,order_status,review_rating
2396,2025-08-13,104410,158,103568,5,214.41,0.15,15.04,pendiente,1.4
2397,2025-09-23,104775,113,104349,3,138.45,0.16,14.74,enviado,4.0
2398,2025-10-01,100008,44,103181,2,289.31,0.15,28.31,enviado,3.6
2399,2026-02-20,103936,251,102570,5,170.37,0.22,14.69,enviado,2.1
2400,2025-09-04,103272,767,102547,1,301.94,0.22,10.44,entregado,1.7
2401,2026-01-14,101155,733,103573,2,97.73,0.06,5.43,entregado,1.3
2402,2025-12-14,102330,168,102073,5,116.31,0.29,12.04,enviado,4.8
2403,2025-05-16,104656,792,100917,1,240.82,0.18,8.84,enviado,3.4
2404,2026-02-26,104867,628,102275,5,348.42,0.03,9.02,entregado,1.8
2405,2025-12-27,104502,21,100468,2,438.84,0.13,5.52,entregado,4.0
2406,2026-01-02,100018,64,100045,3,468.76,0.22,18.48,pendiente,3.2
2407,2025-09-02,101545,894,100790,1,167.67,0.01,25.24,enviado,2.0
2408,2025-05-21,104338,921,101925,5,357.79,0.28,18.83,pendiente,4.7
2409,2025-09-01,101401,676,104625,5,40.6,0.14,18.35,enviado,1.7
2410,2025-06-01,103747,775,103573,2,430.32,0.05,18.9,pendiente,4.5
2411,2025-11-28,104110,625,103157,2,115.1,0.15,27.5,pendiente,3.0
2412,2026-01-14,100935,905,104443,4,96.75,0.14,11.2,entregado,2.2
2413,2025-09-23,100891,1,100610,2,85.98,0.15,8.92,pendiente,3.9
2414,2025-08-14,101249,102,104429,5,368.23,0.07,27.44,enviado,3.9
2415,2025-08-01,100519,542,103907,3,357.04,0.23,28.52,pendiente,2.6
2416,2026-02-01,103951,505,103160,1,328.81,0.13,20.73,enviado,4.3
2417,2026-03-22,101369,7,104410,5,59.22,0.2,11.66,pendiente,3.5
2418,2026-01-05,103827,622,103643,4,67.22,0.28,22.37,enviado,4.9
2419,2026-04-12,103433,594,104369,2,275.1,0.09,21.52,pendiente,3.9
2420,2025-12-16,100137,734,101235,4,194.67,0.21,25.55,entregado,2.5
2421,2026-03-31,101400,627,102900,5,416.42,0.04,16.21,enviado,3.5
2422,2025-06-23,104860,580,101332,3,169.81,0.18,21.78,entregado,3.5
2423,2025-09-02,103641,756,102441,2,293.87,0.18,16.13,entregado,2.9
2424,2025-05-27,103376,434,104836,3,40.84,0.13,20.47,enviado,1.1
2425,2025-12-08,100032,567,104877,4,160.43,0.2,11.37,enviado,3.7
2426,2026-01-08,104678,292,103323,3,46.88,0.15,25.07,entregado,4.4
2427,2025-06-19,100922,421,103786,2,151.6,0.14,28.59,enviado,1.8
2428,2026-04-17,104764,550,104369,1,498.65,0.09,19.61,pendiente,2.1
2429,2025-09-08,102589,11,104956,2,334.81,0.15,14.86,pendiente,2.3
2430,2025-08-24,101401,122,100258,2,205.25,0.29,5.98,enviado,2.2
2431,2026-01-05,104931,924,100502,1,421.53,0.05,18.37,enviado,2.4
2432,2026-01-22,100856,789,101815,1,282.58,0.16,18.89,entregado,4.2
2433,2026-01-08,102703,495,102500,5,280.02,0.19,23.42,enviado,4.3
2434,2025-09-25,100869,567,102848,4,492.28,0.07,8.73,enviado,4.2
2435,2025-06-15,100105,49,100006,2,32.5,0.1,14.76,entregado,2.6
2436,2025-12-13,104852,910,104887,3,326.07,0.01,29.21,enviado,2.5
2437,2026-01-26,100796,572,102139,5,103.88,0.13,18.53,enviado,2.7
2438,2026-04-25,104666,54,104118,4,457.85,0.27,21.34,entregado,2.9
2439,2025-05-28,103396,900,100287,1,65.37,0.23,15.69,entregado,1.5
2440,2025-08-24,101892,278,102422,3,475.35,0.08,20.04,pendiente,2.6
2441,2025-11-29,102247,682,102810,4,283.73,0.28,25.46,enviado,1.7
2442,2025-09-19,100317,387,101162,2,67.25,0.27,20.28,enviado,4.5
2443,2025-12-31,101122,323,103486,2,100.28,0.26,8.12,pendiente,2.3
2444,2026-02-27,101766,955,102416,4,398.63,0.08,12.68,enviado,2.2
2445,2025-08-31,102364,702,102668,3,302.67,0.18,13.16,pendiente,4.4
2446,2026-03-07,101899,548,101846,3,12.99,0.25,29.24,enviado,2.3
2447,2025-06-14,102849,224,100833,2,353.74,0.26,19.9,pendiente,4.0
2448,2026-01-11,103231,131,101515,1,465.95,0.02,22.93,enviado,1.9
2449,2026-01-23,101173,649,103796,4,86.96,0.23,18.4,entregado,3.9
2450,2026-03-13,102839,570,102630,3,281.53,0.05,19.61,enviado,1.7
2451,2026-02-06,102837,144,102562,1,208.98,0.29,13.19,enviado,3.5
2452,2026-01-17,103676,69,100449,3,458.96,0.16,20.92,enviado,2.2
2453,2026-04-15,100760,265,103672,4,160.56,0.14,24.12,entregado,1.9
2454,2025-11-16,101157,305,103592,5,368.58,0.26,12.39,enviado,1.5
2455,2025-06-01,104757,308,104679,4,107.73,0.09,27.53,pendiente,1.1
2456,2026-01-01,101896,501,104183,5,24.84,0.06,18.25,enviado,1.3
2457,2026-01-11,100563,705,101647,2,414.49,0.16,20.02,pendiente,2.7
2458,2025-10-07,100307,526,103887,5,272.12,0.05,27.84,pendiente,2.4
2459,2025-11-09,101427,492,104451,4,106.19,0.09,18.87,pendiente,2.3
2460,2025-09-13,100513,321,101488,1,228.13,0.09,13.17,entregado,1.9
2461,2025-05-03,102683,747,101855,4,407.96,0.24,6.25,entregado,3.3
2462,2025-09-13,100880,365,103481,4,102.12,0.08,14.54,pendiente,3.9
2463,2025-08-23,103627,761,103104,2,300.32,0.12,28.3,enviado,1.9
2464,2025-07-05,103245,140,104815,5,292.04,0.27,20.73,enviado,2.0
2465,2025-07-18,102798,54,104994,5,291.81,0.24,22.24,pendiente,1.2
2466,2025-09-05,104879,568,102788,4,121.66,0.01,27.65,entregado,3.8
2467,2026-02-17,101342,98,100697,5,301.28,0.2,12.26,enviado,1.7
2468,2025-10-31,102416,400,102269,5,390.47,0.09,23.78,entregado,3.5
2469,2025-07-09,103751,597,103037,4,93.64,0.27,14.27,enviado,2.3
2470,2025-07-22,104678,357,104260,2,473.27,0.22,26.06,pendiente,1.7
2471,2025-06-18,100586,452,104783,4,368.25,0.18,27.43,entregado,4.4
2472,2025-06-25,101128,307,104333,5,101.89,0.18,26.5,pendiente,2.8
2473,2025-05-25,102689,769,104757,5,156.63,0.29,28.14,pendiente,4.2
2474,2025-08-18,101689,436,104067,2,266.31,0.12,18.08,pendiente,1.7
2475,2026-03-19,101783,654,100244,2,268.8,0.1,15.86,entregado,1.5
2476,2026-02-26,100672,592,102014,5,493.18,0.15,18.47,enviado,4.8
2477,2025-06-04,102758,591,100094,1,371.57,0.19,27.92,entregado,3.3
2478,2025-11-09,101368,854,100864,4,239.33,0.01,12.89,entregado,4.4
2479,2026-02-19,103465,600,101702,2,413.33,0.11,20.7,entregado,2.3
2480,2025-11-21,104134,552,100170,4,480.98,0.0,25.9,enviado,1.8
2481,2026-03-16,103233,21,100996,1,292.08,0.24,7.0,pendiente,4.8
2482,2026-02-06,104364,129,104699,4,160.61,0.19,12.88,pendiente,2.0
2483,2026-04-04,103495,44,104702,1,348.14,0.1,18.38,pendiente,4.4
2484,2025-11-16,101008,44,102322,3,39.89,0.04,10.3,enviado,1.8
2485,2025-05-10,100571,928,102812,5,253.13,0.11,15.05,enviado,1.3
2486,2026-01-08,102857,522,104912,4,288.49,0.06,11.05,entregado,1.2
2487,2025-09-03,100059,642,102736,5,167.66,0.26,23.78,enviado,1.4
2488,2026-04-01,102392,462,102018,1,328.82,0.26,25.51,pendiente,3.3
2489,2026-02-17,104654,191,102926,3,397.03,0.03,14.5,pendiente,2.6
2490,2025-12-22,100349,676,101098,5,456.4,0.14,9.54,pendiente,4.4
2491,2025-06-15,104463,609,103456,4,210.83,0.1,11.23,pendiente,3.1
2492,2025-12-13,103095,827,102089,3,43.66,0.21,15.31,pendiente,4.6
2493,2025-09-19,103784,982,102649,2,174.03,0.26,20.87,enviado,2.6
2494,2025-06-24,102176,44,103059,1,28.36,0.2,18.67,pendiente,3.0
2495,2025-06-28,101754,9,102164,2,248.44,0.06,8.36,entregado,4.5
2496,2025-07-05,102157,649,102124,3,232.11,0.16,19.48,entregado,2.3
2497,2026-03-14,101732,949,100178,5,211.76,0.24,15.46,enviado,2.0
2498,2026-01-20,104972,642,100030,5,95.11,0.15,24.09,enviado,4.8
2499,2026-02-19,104171,466,102209,3,379.66,0.11,26.39,pendiente,4.3
2500,2025-12-24,102693,551,103717,2,424.47,0.04,11.65,pendiente,1.1
2501,2026-03-06,103481,826,104529,5,492.71,0.24,23.94,enviado,4.1
2502,2026-04-11,100288,208,102500,2,299.42,0.23,27.53,entregado,3.0
2503,2025-06-29,104493,482,103631,3,481.28,0.07,10.85,enviado,2.1
2504,2026-01-31,103891,461,100115,3,56.2,0.22,20.13,entregado,4.7
2505,2025-10-12,102860,198,104200,4,484.97,0.06,8.19,pendiente,2.4
2506,2025-05-12,101367,994,100324,3,43.23,0.25,26.56,pendiente,4.6
2507,2025-10-02,100286,742,102918,4,236.29,0.0,23.95,pendiente,1.1
2508,2025-09-14,104053,707,104847,3,58.86,0.06,11.77,pendiente,4.4
2509,2026-01-13,100617,61,103955,5,161.69,0.29,28.09,pendiente,4.0
2510,2026-01-30,104457,975,103815,1,297.82,0.22,16.87,entregado,2.6
2511,2025-07-27,102096,887,104705,4,110.3,0.05,6.95,enviado,4.4
2512,2025-10-15,101181,190,102373,1,139.86,0.27,21.14,pendiente,1.7
2513,2025-12-19,100817,111,104372,5,35.29,0.06,14.56,enviado,1.4
2514,2025-08-14,103126,221,100412,4,15.88,0.16,16.22,entregado,1.7
2515,2026-02-12,101241,798,100288,1,301.33,0.23,10.91,enviado,3.9
2516,2026-02-10,100575,585,102953,2,210.54,0.16,5.78,enviado,2.9
2517,2026-02-24,104956,321,100246,1,56.93,0.07,13.34,entregado,4.9
2518,2025-10-17,100213,818,103780,2,311.51,0.03,23.82,pendiente,3.6
2519,2025-07-25,101407,165,100767,1,110.05,0.24,19.16,entregado,3.0
2520,2025-11-19,100620,671,103194,4,79.84,0.04,25.11,enviado,2.3
2521,2025-07-27,102289,762,103339,1,499.41,0.03,9.18,pendiente,2.9
2522,2025-08-24,100052,466,102104,3,129.99,0.02,29.46,pendiente,4.0
2523,2026-03-06,102402,878,101080,2,186.67,0.03,14.93,pendiente,2.4
2524,2026-02-24,101759,934,104815,3,380.11,0.04,23.31,entregado,3.9
2525,2025-10-25,104779,279,102500,4,400.94,0.14,9.51,entregado,1.1
2526,2026-04-12,101497,431,102893,3,56.24,0.28,16.76,pendiente,3.6
2527,2026-03-16,104938,838,102459,5,21.81,0.29,8.35,enviado,4.3
2528,2025-07-10,102942,599,104425,3,64.85,0.01,7.64,entregado,3.7
2529,2025-09-15,102619,979,104400,5,461.87,0.03,25.14,entregado,4.5
2530,2026-01-14,102340,751,104970,5,443.6,0.08,18.9,entregado,3.7
2531,2025-12-03,101040,220,103798,4,499.57,0.27,17.5,enviado,2.2
2532,2025-10-14,102121,25,104188,2,224.78,0.2,29.41,entregado,1.4
2533,2025-10-22,100267,503,102389,5,424.72,0.04,15.93,pendiente,1.2
2534,2026-02-18,104680,755,104335,2,202.59,0.29,20.63,pendiente,4.1
2535,2025-08-13,101888,286,104427,3,259.83,0.08,28.61,pendiente,3.0
2536,2026-02-22,100961,230,104703,5,211.01,0.08,9.69,entregado,4.4
2537,2025-09-21,101378,68,101364,2,374.31,0.15,28.47,pendiente,4.5
2538,2025-11-07,102944,925,102694,1,440.54,0.23,5.05,pendiente,1.1
2539,2025-11-16,104252,386,102038,3,374.45,0.3,16.34,entregado,1.4
2540,2025-10-05,100040,4,104229,5,290.15,0.23,29.98,pendiente,2.0
2541,2025-06-27,103328,818,100022,1,294.03,0.26,7.31,entregado,4.0
2542,2026-03-09,101248,841,101926,2,345.9,0.06,16.42,entregado,3.7
2543,2025-07-12,104729,745,103767,5,31.92,0.0,24.88,enviado,2.2
2544,2026-03-03,100674,966,104487,4,245.21,0.08,11.12,pendiente,1.1
2545,2025-12-16,104889,836,104830,5,145.89,0.07,15.86,pendiente,3.9
2546,2025-06-18,102002,976,103651,1,465.49,0.16,7.13,pendiente,3.6
2547,2026-03-31,104549,662,103026,3,171.57,0.04,19.33,enviado,1.6
2548,2025-08-01,100149,194,102129,1,43.52,0.06,24.07,enviado,2.7
2549,2025-05-16,100246,458,102635,4,472.29,0.18,11.26,entregado,4.6
2550,2025-12-31,102240,884,103314,4,226.39,0.21,7.39,entregado,1.6
2551,2025-10-29,100132,830,101141,5,456.02,0.21,8.81,pendiente,3.6
2552,2026-03-31,104206,458,104887,3,484.39,0.04,27.27,pendiente,1.1
2553,2025-09-17,102840,513,100574,4,138.42,0.1,8.4,pendiente,4.2
2554,2025-11-27,102937,653,101579,4,162.67,0.29,10.56,enviado,1.1
2555,2026-04-23,102414,90,101307,5,56.4,0.23,28.76,entregado,3.8
2556,2025-06-04,100879,563,100952,4,469.75,0.19,24.66,enviado,2.4
2557,2026-01-27,100147,294,103257,1,442.85,0.02,20.04,pendiente,1.2
2558,2026-03-20,103494,419,100193,1,51.77,0.17,18.06,enviado,1.3
2559,2025-11-12,100736,741,101440,2,491.97,0.04,23.38,entregado,2.7
2560,2026-03-22,102875,92,101025,1,330.88,0.08,18.31,enviado,1.0
2561,2025-06-13,103518,446,102664,2,478.3,0.23,23.26,enviado,2.2
2562,2025-08-14,100377,994,102503,2,447.98,0.29,15.47,pendiente,4.4
2563,2025-05-28,102457,393,100207,1,314.8,0.1,5.17,enviado,3.9
2564,2026-02-16,101680,988,102533,4,424.22,0.08,13.74,enviado,1.3
2565,2025-06-27,103358,548,101386,2,470.7,0.23,23.74,pendiente,4.3
2566,2025-08-09,101502,404,103712,1,259.6,0.25,22.59,enviado,4.7
2567,2025-10-17,103279,976,101251,2,145.27,0.02,28.16,enviado,4.5
2568,2026-04-12,103349,873,104472,4,260.21,0.25,24.75,enviado,2.9
2569,2025-11-11,100660,679,101308,5,39.44,0.06,5.38,enviado,4.9
2570,2025-06-22,100892,826,104181,3,255.29,0.15,12.53,pendiente,1.5
2571,2026-03-14,102566,885,102228,2,160.72,0.09,15.48,entregado,4.0
2572,2025-10-12,104487,157,100905,2,52.57,0.24,15.82,enviado,3.4
2573,2025-05-31,102919,168,102924,3,291.67,0.05,29.25,entregado,3.8
2574,2026-04-14,102319,659,100721,1,59.53,0.21,17.33,pendiente,3.2
2575,2025-07-21,100658,544,101203,4,132.05,0.26,15.73,enviado,1.9
2576,2026-03-09,104807,808,102356,5,438.47,0.15,9.47,pendiente,3.1
2577,2025-10-18,102272,601,103439,5,21.37,0.12,11.49,pendiente,2.4
2578,2026-04-04,100806,837,100826,1,99.05,0.05,26.95,enviado,1.8
2579,2025-09-08,102286,85,101528,2,432.96,0.04,15.04,enviado,3.4
2580,2026-04-22,104325,435,100035,2,253.37,0.03,23.25,entregado,2.5
2581,2025-05-06,100479,208,101337,1,499.76,0.06,19.87,entregado,4.3
2582,2025-10-04,104952,935,100406,1,53.84,0.08,28.46,pendiente,2.2
2583,2025-05-16,103890,833,100957,2,62.4,0.21,23.69,entregado,4.3
2584,2025-09-26,104545,425,100374,1,443.47,0.23,27.1,pendiente,4.0
2585,2025-11-06,102907,701,100418,5,136.6,0.17,12.12,entregado,2.9
2586,2025-09-18,104292,337,102988,1,318.06,0.02,28.96,enviado,1.9
2587,2025-07-26,104343,170,100978,1,241.55,0.05,18.21,enviado,3.1
2588,2025-09-22,100029,483,101128,4,303.38,0.02,10.67,pendiente,4.8
2589,2025-05-27,100867,437,100226,5,348.23,0.03,20.39,pendiente,1.5
2590,2025-09-18,101662,694,104881,5,320.53,0.12,17.03,pendiente,3.1
2591,2025-07-22,103975,347,101858,1,229.23,0.13,26.58,pendiente,1.7
2592,2025-05-06,102350,561,100123,5,189.5,0.11,26.68,entregado,1.1
2593,2025-08-27,101391,667,102105,3,105.14,0.23,10.33,enviado,4.9
2594,2026-04-22,101330,994,100996,4,296.69,0.24,14.61,entregado,4.1
2595,2025-06-03,104518,361,103735,3,205.22,0.14,14.72,enviado,3.7
2596,2026-03-17,102921,68,103580,5,348.15,0.07,26.24,enviado,3.8
2597,2026-01-28,101164,92,102637,1,370.54,0.25,27.37,pendiente,2.6
2598,2026-01-03,100037,492,100080,2,106.84,0.01,28.53,entregado,3.1
2599,2025-09-03,102114,915,101283,3,425.78,0.21,22.37,entregado,3.2
2600,2026-02-27,101820,592,101122,3,275.5,0.09,6.65,pendiente,1.0
2601,2025-06-21,100878,757,103483,5,406.59,0.02,5.39,pendiente,1.2
2602,2025-06-18,100827,378,100584,4,243.37,0.11,25.19,entregado,5.0
2603,2025-05-10,102383,414,102008,2,337.2,0.28,26.56,pendiente,2.2
2604,2025-08-15,100744,96,100026,3,18.37,0.04,24.03,enviado,2.7
2605,2026-04-17,101274,503,104142,5,395.75,0.26,8.06,enviado,2.0
2606,2026-03-14,102761,329,100911,2,277.54,0.02,16.23,enviado,2.3
2607,2025-10-26,100807,138,101919,5,192.34,0.17,17.67,enviado,2.4
2608,2026-01-21,101268,386,100374,5,236.31,0.07,14.58,pendiente,2.2
2609,2026-03-14,102398,446,103030,3,217.2,0.14,8.53,enviado,1.3
2610,2025-06-18,100834,28,103774,2,39.96,0.15,8.06,enviado,4.2
2611,2026-02-14,103938,545,101884,4,335.64,0.02,7.44,enviado,2.2
2612,2026-01-25,101870,543,100131,2,445.45,0.09,6.82,enviado,3.0
2613,2025-10-25,102657,723,103761,2,197.83,0.05,9.32,enviado,4.1
2614,2025-10-17,103232,702,104327,4,490.82,0.27,9.65,entregado,4.3
2615,2025-12-20,100375,460,103413,4,132.83,0.0,21.32,enviado,3.7
2616,2025-04-28,101179,490,100554,2,472.11,0.06,18.71,enviado,2.9
2617,2026-04-12,101134,367,104946,2,116.77,0.16,23.05,enviado,3.4
2618,2025-05-26,103330,918,100248,3,263.34,0.28,29.84,entregado,3.7
2619,2025-05-03,101445,59,102742,3,390.94,0.08,13.67,pendiente,3.7
2620,2025-08-03,104948,791,101187,4,108.01,0.13,7.1,enviado,3.4
2621,2025-07-18,103682,440,102109,1,163.99,0.2,23.45,enviado,2.8
2622,2026-03-16,103881,513,104878,4,254.91,0.1,11.37,enviado,4.4
2623,2025-06-23,104807,722,100227,2,417.28,0.16,8.68,pendiente,2.9
2624,2025-11-25,103297,768,101067,4,367.03,0.05,22.65,pendiente,4.8
2625,2026-04-26,101207,494,100847,1,383.17,0.25,25.75,entregado,4.5
2626,2026-02-02,103490,622,100989,4,62.24,0.05,24.49,pendiente,3.5
2627,2025-12-18,104450,381,100935,3,141.42,0.17,19.43,pendiente,1.1
2628,2025-11-16,101440,963,100849,4,478.12,0.0,19.61,pendiente,1.7
2629,2025-10-07,101477,765,103386,5,399.41,0.0,29.92,enviado,1.7
2630,2025-06-08,103257,276,104059,1,39.67,0.16,26.71,enviado,2.9
2631,2026-02-21,100159,944,101770,1,206.03,0.06,27.18,pendiente,4.6
2632,2025-08-15,100089,964,100270,3,295.82,0.06,15.33,enviado,1.7
2633,2025-07-27,102291,386,104732,2,427.88,0.26,16.01,entregado,2.1
2634,2025-08-20,103634,444,101980,5,12.61,0.07,19.07,entregado,2.6
2635,2025-06-12,102664,267,100499,2,441.68,0.18,20.32,entregado,2.3
2636,2025-05-14,104945,225,104954,2,72.34,0.21,29.78,enviado,1.7
2637,2025-07-27,100713,164,104691,1,412.9,0.07,21.31,enviado,4.9
2638,2025-10-06,104614,837,103517,1,71.46,0.13,15.49,enviado,3.6
2639,2025-12-30,101407,465,101362,5,325.82,0.11,10.14,enviado,2.1
2640,2026-02-28,104804,383,100192,4,364.17,0.15,18.65,enviado,4.3
2641,2025-12-23,103430,767,104057,3,379.23,0.25,5.54,pendiente,3.2
2642,2025-10-20,100847,579,101408,5,32.76,0.06,6.94,enviado,4.1
2643,2025-05-20,102452,904,101952,5,25.96,0.08,19.31,pendiente,3.3
2644,2025-06-08,101421,921,101286,3,478.99,0.07,9.33,pendiente,2.0
2645,2026-03-16,100551,42,101262,3,453.88,0.24,13.6,pendiente,1.5
2646,2026-04-12,101854,346,102324,3,400.15,0.2,5.83,enviado,3.3
2647,2025-11-06,104542,828,104590,3,350.62,0.06,9.84,pendiente,1.8
2648,2025-12-13,101329,302,102018,4,460.38,0.18,8.31,entregado,1.1
2649,2025-11-20,104623,765,104411,2,70.0,0.25,24.72,enviado,1.4
2650,2025-05-02,104750,59,103640,3,378.16,0.12,27.69,entregado,3.4
2651,2025-12-27,101097,975,100463,1,79.9,0.29,15.04,pendiente,2.9
2652,2025-11-12,102532,603,103045,3,88.43,0.27,14.6,entregado,4.1
2653,2025-12-05,102198,657,100762,5,109.54,0.13,20.55,pendiente,3.3
2654,2025-07-28,101482,406,103657,1,354.47,0.03,14.31,entregado,2.6
2655,2026-01-30,103470,876,102246,4,166.07,0.2,17.72,enviado,2.0
2656,2025-06-20,100843,919,101163,1,446.27,0.13,16.21,pendiente,1.1
2657,2025-08-17,104679,608,101298,5,452.17,0.09,8.44,pendiente,1.8
2658,2025-10-09,100868,65,102899,2,431.43,0.11,12.94,enviado,1.8
2659,2025-04-26,101144,103,104767,1,156.76,0.2,6.23,enviado,2.9
2660,2025-12-20,104844,473,101145,3,238.41,0.29,14.36,entregado,2.0
2661,2025-09-10,101076,158,100766,5,277.18,0.21,11.36,entregado,2.3
2662,2025-07-28,104422,811,100897,5,98.36,0.28,5.19,entregado,2.9
2663,2025-12-03,100340,442,104037,4,416.46,0.06,10.22,pendiente,4.0
2664,2025-10-04,104825,604,104573,4,183.6,0.11,20.44,pendiente,1.7
2665,2025-07-07,103828,734,104448,3,480.42,0.08,27.09,enviado,3.5
2666,2026-01-09,102944,753,104320,5,104.13,0.22,9.29,enviado,3.8
2667,2026-01-10,103915,139,103314,2,18.81,0.15,14.95,pendiente,3.6
2668,2025-05-29,101379,372,102500,2,432.51,0.19,12.97,enviado,1.3
2669,2025-11-15,104798,402,101383,5,87.92,0.06,13.76,pendiente,3.1
2670,2025-09-13,102890,747,103324,2,380.9,0.3,16.18,entregado,2.6
2671,2025-05-22,104825,779,102064,2,326.6,0.03,28.64,pendiente,2.0
2672,2025-11-16,102241,90,102355,5,290.96,0.18,24.7,entregado,3.8
2673,2025-11-23,103421,404,101395,4,29.48,0.12,5.01,enviado,4.3
2674,2025-11-09,100432,986,104758,3,220.85,0.06,16.93,enviado,3.6
2675,2026-02-25,100154,735,101898,5,46.69,0.22,7.11,pendiente,2.0
2676,2025-11-09,101645,552,101456,2,88.56,0.25,7.34,entregado,1.9
2677,2025-11-27,100048,712,100384,4,482.89,0.28,8.59,enviado,3.6
2678,2025-05-03,102625,410,102302,4,64.34,0.21,15.45,pendiente,2.9
2679,2025-09-24,103572,892,101064,4,147.88,0.21,22.83,enviado,1.0
2680,2026-03-31,104690,334,101870,4,95.0,0.08,7.25,enviado,3.6
2681,2025-10-25,101827,690,100912,2,491.69,0.27,24.66,pendiente,1.0
2682,2025-05-12,102122,290,100764,4,156.84,0.28,22.89,enviado,2.4
2683,2025-12-28,102357,120,101611,4,97.55,0.14,27.37,entregado,2.4
2684,2025-09-23,103443,916,100260,4,430.74,0.06,11.28,enviado,1.7
2685,2025-09-17,100369,839,102273,4,406.34,0.14,26.46,pendiente,3.0
2686,2025-08-02,103616,21,100709,4,313.66,0.17,9.31,entregado,1.7
2687,2026-02-10,101382,294,104591,2,228.2,0.08,11.68,enviado,1.7
2688,2025-05-02,102201,354,103510,3,400.1,0.15,14.72,enviado,2.8
2689,2025-09-11,100089,170,102941,3,388.63,0.11,10.63,pendiente,2.7
2690,2026-02-26,104652,43,102301,4,94.75,0.15,23.35,enviado,1.3
2691,2025-05-22,100100,981,100027,5,176.06,0.15,13.43,enviado,2.9
2692,2025-09-06,102195,179,100749,4,365.8,0.07,24.51,entregado,1.1
2693,2025-07-28,100267,596,101806,4,271.48,0.08,15.68,enviado,3.0
2694,2026-02-04,103364,755,100769,3,118.84,0.15,27.66,enviado,2.1
2695,2026-01-06,103745,53,103246,4,50.35,0.23,26.08,enviado,4.5
2696,2025-12-25,102101,918,103393,4,74.37,0.26,23.88,enviado,3.2
2697,2025-06-05,100551,377,102433,1,264.54,0.24,23.66,entregado,1.1
2698,2026-02-19,100490,153,103710,4,463.01,0.05,26.08,pendiente,4.1
2699,2025-12-07,102524,343,100336,4,328.41,0.25,14.63,enviado,4.9
2700,2026-02-05,102977,422,103510,1,175.36,0.01,22.65,enviado,2.1
2701,2026-02-13,103481,607,104172,2,113.52,0.12,21.12,entregado,1.8
2702,2025-09-02,103315,483,100986,5,467.18,0.05,9.59,enviado,4.6
2703,2025-06-16,103895,934,104708,3,390.29,0.18,24.28,enviado,3.0
2704,2025-05-13,104154,442,102696,2,256.17,0.1,19.94,pendiente,2.5
2705,2025-09-09,101682,587,103398,2,159.29,0.24,22.41,entregado,3.5
2706,2025-11-24,104127,775,103946,4,21.79,0.25,24.97,entregado,2.3
2707,2025-09-04,100180,865,102480,5,77.64,0.25,22.36,pendiente,2.0
2708,2026-03-07,104596,433,100637,5,433.52,0.2,16.07,enviado,2.6
2709,2025-12-31,101531,860,100502,1,207.09,0.05,28.27,entregado,4.6
2710,2025-07-02,100122,486,101571,5,294.86,0.23,17.72,entregado,1.3
2711,2026-03-14,104642,836,104396,2,250.36,0.17,15.47,enviado,4.9
2712,2026-02-22,101672,792,101912,4,54.31,0.22,28.05,entregado,2.7
2713,2026-01-16,102523,626,102150,2,208.56,0.09,5.76,entregado,3.8
2714,2025-10-23,104388,704,101921,1,340.54,0.07,13.17,entregado,5.0
2715,2026-01-21,104928,709,100158,1,148.32,0.23,20.26,enviado,2.8
2716,2025-10-28,103117,614,101472,1,312.3,0.25,15.98,pendiente,2.5
2717,2025-12-27,104975,544,101331,3,123.68,0.27,23.56,enviado,3.6
2718,2025-07-05,102010,832,100445,2,393.58,0.21,25.55,pendiente,2.9
2719,2026-03-07,104414,115,103394,4,255.98,0.28,14.66,enviado,4.8
2720,2025-06-17,102221,680,101817,1,178.43,0.19,19.5,pendiente,1.4
2721,2025-05-20,102070,904,104759,2,451.61,0.2,7.33,pendiente,1.8
2722,2026-01-29,103677,794,100380,1,243.22,0.28,29.43,enviado,3.5
2723,2026-02-21,100349,457,100393,2,25.23,0.19,5.79,entregado,4.6
2724,2025-10-20,100538,466,101306,4,83.61,0.05,28.65,entregado,1.7
2725,2025-05-10,102425,853,102451,5,169.86,0.28,21.51,pendiente,2.8
2726,2025-08-17,104230,520,104747,3,476.19,0.06,21.17,entregado,2.1
2727,2025-07-13,100617,430,104423,1,217.26,0.18,7.81,entregado,4.5
2728,2025-05-13,103153,880,100903,2,401.91,0.12,8.31,entregado,1.1
2729,2026-02-27,101094,861,100138,2,316.2,0.14,20.89,pendiente,5.0
2730,2025-07-12,103452,200,102168,3,141.97,0.1,19.87,entregado,3.6
2731,2026-04-05,102074,343,104276,4,451.0,0.02,5.27,entregado,2.2
2732,2025-05-12,101169,306,101330,3,115.33,0.18,19.64,pendiente,4.8
2733,2025-08-26,103757,373,102037,1,99.49,0.27,19.25,enviado,4.3
2734,2026-04-23,100482,256,104998,4,328.02,0.13,8.3,enviado,2.0
2735,2025-08-24,102608,137,102526,1,182.45,0.07,24.1,enviado,3.0
2736,2025-11-12,100649,717,104365,4,396.99,0.23,11.96,pendiente,4.9
2737,2025-09-27,103278,847,102229,5,277.92,0.04,26.86,entregado,2.8
2738,2026-03-08,104083,255,104242,3,145.46,0.21,15.28,pendiente,4.8
2739,2025-11-22,101891,439,100315,4,207.58,0.14,24.39,entregado,2.6
2740,2025-10-26,104795,76,101060,3,294.92,0.17,17.12,entregado,4.6
